Schema,Table,Column,Data Type,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key References,Description,Confidence %,Check Constraint,Default Value
Production,Location,LocationID,smallint,No,Yes,No,,Unique numeric identifier for each manufacturing location or work center. Serves as the primary key and is referenced by Production.ProductInventory and Production.WorkOrderRouting.,,,
Production,Location,Name,Name,No,No,No,,"Descriptive name of the manufacturing location or work center (e.g., 'Final Assembly', 'Paint Shop', 'Frame Welding'). Used to identify the physical area within the production facility.",,,
Production,Location,CostRate,smallmoney,No,No,No,,"The hourly cost rate (in currency units) charged for work performed at this location. Storage and non-production areas have a cost rate of 0, while active manufacturing work centers have rates ranging from $12.25 to $25.00 per hour.",,,
Production,Location,Availability,decimal,No,No,No,,"The number of hours per week this location is available for production work. Storage locations have 0 availability, while active work centers have values of 80, 96, 108, or 120 hours per week.",,,
Production,Location,ModifiedDate,datetime,No,No,No,,The date and time when the location record was last modified. Used for auditing and change tracking purposes.,,,
Production,Product,ProductID,int,No,Yes,No,,The unique integer identifier for each product. Serves as the primary key and is referenced by all dependent tables across the database.,,,
Production,Product,Name,Name,No,No,No,,"The human-readable name of the product, such as 'HL Touring Frame - Blue, 50' or 'AWC Logo Cap'. Names often encode product line, color, and size information.",,,
Production,Product,ProductNumber,nvarchar,No,No,No,,"A structured alphanumeric product code (e.g., 'FR-R38R-44', 'BK-M68B-46') used for internal identification and SKU management. The prefix typically encodes the product category or type.",,,
Production,Product,MakeFlag,Flag,No,No,No,,Boolean flag indicating whether the product is manufactured in-house (true) or purchased from an external vendor (false). Drives routing to production vs. purchasing workflows.,,,
Production,Product,FinishedGoodsFlag,Flag,No,No,No,,Boolean flag indicating whether the product is a finished good available for sale (true) or an internal component/subassembly not sold directly to customers (false).,,,
Production,Product,Color,nvarchar,Yes,No,No,,"The color of the product (e.g., Black, Silver, Red, Blue, Multi, Silver/Black). Nullable because many components and raw materials do not have a meaningful color attribute.",,,
Production,Product,SafetyStockLevel,smallint,No,No,No,,The minimum inventory quantity that must be maintained before a reorder is triggered. Used by inventory management to prevent stockouts.,,,
Production,Product,ReorderPoint,smallint,No,No,No,,The inventory level at which a new purchase or production order should be initiated. Works in conjunction with SafetyStockLevel to manage replenishment.,,,
Production,Product,StandardCost,money,No,No,No,,"The standard manufacturing or acquisition cost of the product used for cost accounting and profitability analysis. Zero for products without a defined cost (e.g., discontinued or placeholder items).",,,
Production,Product,ListPrice,money,No,No,No,,The official retail list price at which the product is offered for sale to customers. Zero for internal components not sold directly.,,,
Production,Product,Size,nvarchar,Yes,No,No,,"The size designation of the product, which may be numeric (e.g., 44, 48, 52 for frame sizes in cm) or alphabetic (S, M, L, XL for clothing). Nullable for products without a size dimension.",,,
Production,Product,SizeUnitMeasureCode,nchar,Yes,No,No,,"The unit of measure code for the Size column. Only 'CM' is present, indicating frame and component sizes are measured in centimeters.",,,
Production,Product,WeightUnitMeasureCode,nchar,Yes,No,No,,"The unit of measure code for the Weight column. Values are 'LB' (pounds) or 'G' (grams), reflecting mixed unit usage across product types.",,,
Production,Product,Weight,decimal,Yes,No,No,,The physical weight of the product in the unit specified by WeightUnitMeasureCode. Nullable for products where weight is not tracked.,,,
Production,Product,DaysToManufacture,int,No,No,No,,The number of days required to manufacture the product. Zero for purchased items or items with no manufacturing lead time.,,,
Production,Product,ProductLine,nchar,Yes,No,No,,"A single-character code indicating the product line: R=Road, M=Mountain, T=Touring, S=Standard/Other. Nullable for components not associated with a specific line.",,,
Production,Product,Class,nchar,Yes,No,No,,"A single-character code indicating the product quality/price class: H=High, M=Medium, L=Low. Nullable for components without a class designation.",,,
Production,Product,Style,nchar,Yes,No,No,,"A single-character code indicating the intended gender/style of the product: U=Universal/Unisex, M=Men's, W=Women's. Nullable for non-apparel or non-styled products.",,,
Production,Product,ProductSubcategoryID,int,Yes,No,Yes,Production.ProductSubcategory.ProductSubcategoryID,"Foreign key referencing Production.ProductSubcategory, placing the product within the second level of the product classification hierarchy (e.g., Mountain Bikes, Road Frames, Jerseys). Nullable for raw components not assigned to a subcategory.",,,
Production,Product,ProductModelID,int,Yes,No,Yes,Production.ProductModel.ProductModelID,"Foreign key referencing Production.ProductModel, associating the product with a model template that may include catalog descriptions and manufacturing instructions. Nullable for components without a formal model.",,,
Production,Product,SellStartDate,datetime,No,No,No,,The date on which the product became available for sale. Used to control product availability windows in the sales catalog.,,,
Production,Product,SellEndDate,datetime,Yes,No,No,,The date on which the product was no longer available for sale. Nullable for currently active products. Used to retire products from the sales catalog.,,,
Production,Product,DiscontinuedDate,datetime,Yes,No,No,,"The date on which the product was fully discontinued and removed from all operations. Currently null for all 504 products, suggesting no products have been fully discontinued in this dataset.",,,
Production,Product,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) assigned to each product row, used for replication and synchronization across distributed database environments.",,,
Production,Product,ModifiedDate,datetime,No,No,No,,"The timestamp of the last modification to the product record. Only 2 distinct values, both in February 2014, suggesting a bulk data load or migration event.",,,
Production,ProductCategory,ProductCategoryID,int,No,Yes,No,,The primary key and unique identifier for each product category. An auto-incrementing integer that uniquely identifies one of the four top-level product groupings.,,,
Production,ProductCategory,Name,Name,No,No,No,,"The human-readable name of the product category (Bikes, Components, Clothing, Accessories). This is the display label used throughout the application to classify products at the highest level.",,,
Production,ProductCategory,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) assigned to each row, used to support database replication and row-level identification across distributed systems.",,,
Production,ProductCategory,ModifiedDate,datetime,No,No,No,,The date and time when the row was last modified. Used for auditing and change tracking purposes.,,,
Production,ProductCostHistory,ProductID,int,No,No,Yes,Production.Product.ProductID,Foreign key referencing the product in Production.Product. Identifies which product this cost history record belongs to. Combined with StartDate forms the composite primary key.,,,
Production,ProductCostHistory,StartDate,datetime,No,Yes,No,,"The date on which this standard cost became effective for the product. Combined with ProductID forms the composite primary key. Only 3 distinct values indicate annual cost revision cycles (May 2011, May 2012, May 2013).",,,
Production,ProductCostHistory,EndDate,datetime,Yes,No,No,,"The date on which this standard cost record expired or was superseded by a new cost. NULL values (~48.8%) indicate currently active cost records with no expiration. Only 2 distinct non-null values (2012-05-29, 2013-05-29) align with the start of subsequent cost periods.",,,
Production,ProductCostHistory,StandardCost,money,No,No,No,,"The standard manufacturing or acquisition cost of the product during the effective date range defined by StartDate and EndDate. Used for cost accounting, variance analysis, and profitability calculations.",,,
Production,ProductCostHistory,ModifiedDate,datetime,No,No,No,,Audit timestamp recording when this cost history record was last modified in the database. Only 3 distinct values indicate batch update operations.,,,
Production,ProductDescription,ProductDescriptionID,int,No,Yes,No,,The primary key and unique identifier for each product description record. Auto-incremented integer that uniquely identifies each description entry.,,,
Production,ProductDescription,Description,nvarchar,No,No,No,,"The actual localized text description of a product or product component. Contains marketing and technical descriptions written in various languages including English, French, Arabic, Hebrew, Chinese, Thai, and others.",,,
Production,ProductDescription,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) assigned to each row, used to support database replication and row-level identification across distributed systems.",,,
Production,ProductDescription,ModifiedDate,datetime,No,No,No,,The date and time when the record was last modified. Used for auditing and tracking changes to description records.,,,
Production,ProductDocument,ProductID,int,No,Yes,Yes,Production.Product.ProductID,The identifier of the product being associated with a document. References the product catalog in Production.Product. Forms part of the composite primary key.,,,
Production,ProductDocument,DocumentNode,hierarchyid,No,Yes,Yes,Production.Document.DocumentNode,The hierarchical node identifier of the document associated with the product. References the document management system in Production.Document. Forms part of the composite primary key.,,,
Production,ProductDocument,ModifiedDate,datetime,No,No,No,,The date and time when the product-document association record was last modified. Used for auditing and change tracking.,,,
Production,ProductInventory,ProductID,int,No,Yes,Yes,Production.Product.ProductID,Foreign key referencing the product being stored. Identifies which product this inventory record tracks.,,,
Production,ProductInventory,LocationID,smallint,No,Yes,Yes,Production.Location.LocationID,"Foreign key referencing the warehouse or work center location where the product is physically stored. Only 14 distinct locations exist, representing the manufacturing facility's storage areas.",,,
Production,ProductInventory,Shelf,nvarchar,No,No,No,,The shelf identifier within the storage location where the product is physically placed. Single alphabetic characters (A-Z) represent shelf labels; 'N/A' indicates no specific shelf assignment.,,,
Production,ProductInventory,Bin,tinyint,No,No,No,,"The bin number within the shelf at the storage location, providing the most granular physical location coordinate for the stored product.",,,
Production,ProductInventory,Quantity,smallint,No,No,No,,The current quantity of the product on hand at the specified location. Represents the number of units physically present in the warehouse bin.,,,
Production,ProductInventory,rowguid,uniqueidentifier,No,Yes,No,,"A globally unique identifier (GUID) assigned to each inventory record, used for replication and row-level identification across distributed systems.",,,
Production,ProductInventory,ModifiedDate,datetime,No,No,No,,"The date and time when the inventory record was last updated, used for auditing and change tracking purposes.",,,
Production,ProductListPriceHistory,ProductID,int,No,No,Yes,Production.Product.ProductID,"Foreign key referencing Production.Product, identifying which product this price record belongs to. Part of the composite primary key.",,,
Production,ProductListPriceHistory,StartDate,datetime,No,Yes,No,,The date on which this list price became effective for the product. Part of the composite primary key along with ProductID.,,,
Production,ProductListPriceHistory,EndDate,datetime,Yes,No,No,,The date on which this list price was superseded or expired. NULL indicates the price is currently active (no end date yet assigned).,,,
Production,ProductListPriceHistory,ListPrice,money,No,No,No,,The list price (in money/currency) of the product during the period defined by StartDate and EndDate. This is the customer-facing retail price.,,,
Production,ProductListPriceHistory,ModifiedDate,datetime,No,No,No,,"The date and time when this price history record was last modified, used for auditing and change tracking.",,,
Production,ProductModel,ProductModelID,int,No,Yes,No,,"The primary key uniquely identifying each product model. Acts as the surrogate key referenced by dependent tables such as Production.Product, Production.ProductModelIllustration, and Production.ProductModelProductDescriptionCulture.",,,
Production,ProductModel,Name,Name,No,No,No,,"The human-readable name of the product model (e.g., 'Road-450', 'Mountain-300', 'Touring Tire'). This name identifies the model family and is used for display and reference purposes.",,,
Production,ProductModel,CatalogDescription,xml,Yes,No,No,,"An optional XML document containing the marketing catalog description for the product model, including summary text, manufacturer info, product features (warranty, maintenance, components), pictures, and technical specifications. Used for customer-facing product listings.",,,
Production,ProductModel,Instructions,xml,Yes,No,No,,"An optional XML document containing work-center-specific manufacturing and assembly instructions for the product model. Includes step-by-step procedures, materials, tools, labor hours, machine hours, setup hours, and lot sizes organized by work center location ID.",,,
Production,ProductModel,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) assigned to each product model row, used for replication and row-level identification across distributed systems.",,,
Production,ProductModel,ModifiedDate,datetime,No,No,No,,The date and time when the product model record was last modified. Used for auditing and change tracking.,,,
Production,ProductModelIllustration,ProductModelID,int,No,Yes,Yes,Production.ProductModel.ProductModelID,"Foreign key referencing the product model in Production.ProductModel. Together with IllustrationID, forms the composite primary key of this junction table. Identifies which product model is associated with a given illustration.",,,
Production,ProductModelIllustration,IllustrationID,int,No,Yes,Yes,Production.Illustration.IllustrationID,"Foreign key referencing a technical illustration diagram in Production.Illustration. Together with ProductModelID, forms the composite primary key of this junction table. Identifies which illustration is associated with a given product model.",,,
Production,ProductModelIllustration,ModifiedDate,datetime,No,No,No,,Timestamp recording when the association between a product model and an illustration was last created or modified. Standard audit column used throughout the AdventureWorks database.,,,
Production,ProductModelProductDescriptionCulture,ProductModelID,int,No,Yes,Yes,Production.ProductModel.ProductModelID,Foreign key referencing the product model (Production.ProductModel) for which a localized description is being provided. Part of the composite primary key.,,,
Production,ProductModelProductDescriptionCulture,ProductDescriptionID,int,No,Yes,Yes,Production.ProductDescription.ProductDescriptionID,Foreign key referencing the specific localized description text (Production.ProductDescription) associated with the product model and culture combination. Part of the composite primary key.,,,
Production,ProductModelProductDescriptionCulture,CultureID,nchar,No,Yes,Yes,Production.Culture.CultureID,"Foreign key referencing the culture/language (Production.Culture) for which the description is written. Identifies the language locale such as English (en), French (fr), Arabic (ar), Thai (th), Traditional Chinese (zh-cht), or Hebrew (he). Part of the composite primary key.",,,
Production,ProductModelProductDescriptionCulture,ModifiedDate,datetime,No,No,No,,Timestamp recording when the record was last modified. Used for auditing and change tracking purposes.,,,
Production,ProductPhoto,ProductPhotoID,int,No,Yes,No,,Primary key identifier for each product photo record. Auto-incrementing integer that uniquely identifies each photo entry in the catalog.,,,
Production,ProductPhoto,ThumbNailPhoto,varbinary,Yes,No,No,,Binary data containing the thumbnail-sized GIF image of the product. Used for product listings and search results where smaller images are needed for performance.,,,
Production,ProductPhoto,ThumbnailPhotoFileName,nvarchar,Yes,No,No,,"File name of the thumbnail photo, following the naming convention 'productname_color_small.gif'. Used to identify and reference the thumbnail image file.",,,
Production,ProductPhoto,LargePhoto,varbinary,Yes,No,No,,Binary data containing the full-size GIF image of the product. Used for product detail pages where high-resolution images are displayed.,,,
Production,ProductPhoto,LargePhotoFileName,nvarchar,Yes,No,No,,"File name of the large photo, following the naming convention 'productname_color_large.gif'. Used to identify and reference the full-size image file.",,,
Production,ProductPhoto,ModifiedDate,datetime,No,No,No,,Timestamp recording when the photo record was last modified. Used for auditing and tracking changes to product photo data.,,,
Production,ProductProductPhoto,ProductID,int,No,Yes,Yes,Production.Product.ProductID,"Foreign key referencing the product in Production.Product. Together with ProductPhotoID, forms the composite primary key of this junction table. Identifies which product the photo is associated with.",,,
Production,ProductProductPhoto,ProductPhotoID,int,No,Yes,Yes,Production.ProductPhoto.ProductPhotoID,"Foreign key referencing the photo record in Production.ProductPhoto. Together with ProductID, forms the composite primary key. Identifies which photo is linked to the product. Only 42 distinct values across 504 rows indicates photos are reused across multiple products.",,,
Production,ProductProductPhoto,Primary,Flag,No,No,No,,"A boolean flag (of type Flag, which is a bit/boolean) indicating whether this photo is the primary/default photo for the product. All current values are 'true', suggesting the dataset only contains primary photo associations, or that all products currently have only one photo each designated as primary.",,,
Production,ProductProductPhoto,ModifiedDate,datetime,No,No,No,,"Timestamp recording when the product-photo association record was last modified. Only 4 distinct dates exist, indicating records were created or updated in batch operations on specific dates (2008-03-31, 2011-05-01, 2012-04-30, 2013-04-30).",,,
Production,ProductReview,ProductReviewID,int,No,Yes,No,,The primary key and unique identifier for each product review record. An auto-incrementing integer that uniquely identifies each review submission.,,,
Production,ProductReview,ProductID,int,No,No,Yes,Production.Product.ProductID,Foreign key referencing the product being reviewed in Production.Product. Identifies which specific product the customer is providing feedback on.,,,
Production,ProductReview,ReviewerName,Name,No,No,No,,"The name of the customer or reviewer who submitted the product review. Stored as a Name data type, allowing for natural language names.",,,
Production,ProductReview,ReviewDate,datetime,No,No,No,,"The date on which the product review was submitted. Recorded as a datetime value, though only date precision appears to be used (all times are midnight).",,,
Production,ProductReview,EmailAddress,nvarchar,No,No,No,,"The email address of the reviewer, used for contact purposes or review verification. Each reviewer has a unique email address from various external domains.",,,
Production,ProductReview,Rating,int,No,No,No,,"A numeric rating given by the reviewer to the product, likely on a scale of 1 to 5. Higher values indicate greater satisfaction.",,,
Production,ProductReview,Comments,nvarchar,Yes,No,No,,"The full text of the reviewer's written feedback about the product. This is a free-form narrative field that can contain detailed opinions, experiences, and recommendations. The field is nullable, meaning a rating can be submitted without written comments.",,,
Production,ProductReview,ModifiedDate,datetime,No,No,No,,The date and time when the review record was last modified. Used for auditing and tracking changes to review records over time.,,,
Production,ProductSubcategory,ProductSubcategoryID,int,No,Yes,No,,The primary key and unique identifier for each product subcategory. An auto-incrementing integer that uniquely identifies each of the 37 subcategories in the system.,,,
Production,ProductSubcategory,ProductCategoryID,int,No,No,Yes,Production.ProductCategory.ProductCategoryID,"Foreign key referencing the parent category in Production.ProductCategory. Groups subcategories under one of four top-level categories (Bikes, Components, Clothing, Accessories), establishing the two-level product classification hierarchy.",,,
Production,ProductSubcategory,Name,Name,No,No,No,,"The human-readable name of the product subcategory (e.g., 'Mountain Bikes', 'Jerseys', 'Bottom Brackets'). Used for display purposes in product catalogs, reports, and user interfaces.",,,
Production,ProductSubcategory,rowguid,uniqueidentifier,No,No,No,,A globally unique identifier (GUID) assigned to each subcategory row. Used to support data replication and merge replication scenarios across distributed database environments.,,,
Production,ProductSubcategory,ModifiedDate,datetime,No,No,No,,"The date and time when the subcategory record was last modified. All records share the same date (2008-04-30), indicating this reference data was loaded or last updated as a batch on that date.",,,
Production,ScrapReason,ScrapReasonID,smallint,No,Yes,No,,The primary key and unique identifier for each scrap reason. An auto-incrementing small integer that uniquely identifies each type of manufacturing defect or failure reason.,,,
Production,ScrapReason,Name,Name,No,No,No,,"A descriptive label for the scrap reason, representing the specific type of manufacturing defect or failure that caused a product to be scrapped. Examples include process failures (e.g., 'Paint process failed', 'Primer process failed'), dimensional issues (e.g., 'Drill size too small', 'Trim length too long'), and quality failures (e.g., 'Stress test failed', 'Handling damage').",,,
Production,ScrapReason,ModifiedDate,datetime,No,No,No,,"The date and time when the record was last modified. Used for auditing and tracking changes to the reference data. All records share the same date (2008-04-30), indicating the entire table was loaded or last updated in a single batch operation.",,,
Production,TransactionHistory,TransactionID,int,No,Yes,No,,Unique surrogate primary key identifying each individual transaction record in the history log.,,,
Production,TransactionHistory,ProductID,int,No,No,Yes,Production.Product.ProductID,"Foreign key referencing the product involved in the transaction, linking to Production.Product.",,,
Production,TransactionHistory,ReferenceOrderID,int,No,No,Yes,Production.WorkOrder.WorkOrderID,"Foreign key referencing the source order or work order that generated this transaction, linking to Production.WorkOrder. For sales transactions (S), this would reference a sales order; for work orders (W), a work order; for purchases (P), a purchase order.",,,
Production,TransactionHistory,ReferenceOrderLineID,int,No,No,No,,"The line item number within the referenced order, identifying which specific line of the order generated this transaction. Defaults to 0 when not applicable.",,,
Production,TransactionHistory,TransactionDate,datetime,No,No,No,,"The date and time when the transaction occurred, recording when the inventory movement or cost event took place.",,,
Production,TransactionHistory,TransactionType,nchar,No,No,No,,"Single-character code indicating the type of transaction: 'S' = Sale (inventory reduction via sales order), 'W' = Work Order (inventory movement via manufacturing), 'P' = Purchase (inventory addition via purchase order).",,,
Production,TransactionHistory,Quantity,int,No,No,No,,"The number of units involved in the transaction. Positive values indicate additions to inventory (purchases), negative values would indicate reductions (sales), though the sign convention may be handled by TransactionType.",,,
Production,TransactionHistory,ActualCost,money,No,No,No,,"The actual monetary cost per unit or total cost associated with the transaction. Zero values appear frequently, likely for internal work order movements where cost transfer is handled separately.",,,
Production,TransactionHistory,ModifiedDate,datetime,No,No,No,,"The date and time when this transaction record was last modified, used for auditing and data synchronization purposes.",,,
Production,TransactionHistoryArchive,TransactionID,int,No,Yes,No,,Unique surrogate primary key identifying each individual inventory transaction record.,,,
Production,TransactionHistoryArchive,ProductID,int,No,No,Yes,Production.Product.ProductID,"Foreign key referencing the product involved in this inventory transaction, linking to Production.Product.",,,
Production,TransactionHistoryArchive,ReferenceOrderID,int,No,No,Yes,Production.WorkOrder.WorkOrderID,"Foreign key referencing the originating order that caused this inventory movement. For W-type transactions this references Production.WorkOrder.WorkOrderID; for S-type it likely references a sales order, and for P-type a purchase order (polymorphic relationship).",,,
Production,TransactionHistoryArchive,ReferenceOrderLineID,int,No,No,No,,The line item number within the referenced order that this transaction corresponds to. A value of 0 typically indicates a header-level or single-line transaction.,,,
Production,TransactionHistoryArchive,TransactionDate,datetime,No,No,No,,The date and time when the inventory transaction occurred.,,,
Production,TransactionHistoryArchive,TransactionType,nchar,No,No,No,,"Single-character code indicating the type of inventory transaction: 'S' = Sale (inventory out to customer), 'W' = Work Order (inventory consumed in manufacturing), 'P' = Purchase (inventory received from vendor).",,,
Production,TransactionHistoryArchive,Quantity,int,No,No,No,,"The number of units of the product involved in this transaction. Positive values indicate additions to inventory (purchases), negative values would indicate removals (sales, consumption).",,,
Production,TransactionHistoryArchive,ActualCost,money,No,No,No,,"The actual monetary cost of the transaction, representing the total cost for the quantity of product transacted. Zero values may indicate internal transfers, zero-cost items, or transactions where cost is tracked elsewhere.",,,
Production,TransactionHistoryArchive,ModifiedDate,datetime,No,No,No,,"The date and time when this transaction record was last modified, used for auditing and change tracking.",,,
Production,UnitMeasure,UnitMeasureCode,nchar,No,Yes,No,,"A 3-character alphanumeric code uniquely identifying each unit of measure (e.g., 'CM ' for Centimeter, 'LB ' for US pound, 'EA ' for Each). Serves as the primary key and is used as a foreign key reference in dependent tables.",,,
Production,UnitMeasure,Name,Name,No,No,No,,"The full descriptive name of the unit of measure (e.g., 'Centimeter', 'Kilogram', 'Cubic foot'). Provides a human-readable label for display and reporting purposes.",,,
Production,UnitMeasure,ModifiedDate,datetime,No,No,No,,The date and time when the record was last modified. Used for auditing and change tracking purposes.,,,
Production,WorkOrder,WorkOrderID,int,No,Yes,No,,"The unique identifier for each work order. This is the primary key of the table, auto-incremented to uniquely identify each manufacturing production order.",,,
Production,WorkOrder,ProductID,int,No,No,Yes,Production.Product.ProductID,"Foreign key referencing Production.Product, identifying which product is being manufactured in this work order. Only manufactured products (MakeFlag = true) would appear here.",,,
Production,WorkOrder,OrderQty,int,No,No,No,,The quantity of the product ordered/planned for production in this work order. Represents the target production quantity authorized by the work order.,,,
Production,WorkOrder,StockedQty,int,No,No,No,,The actual quantity of finished product successfully completed and added to inventory stock. This may differ from OrderQty due to scrap or production shortfalls.,,,
Production,WorkOrder,ScrappedQty,smallint,No,No,No,,The quantity of product units that were scrapped (rejected/discarded) during the manufacturing process. Most work orders have zero scrap (samples show predominantly 0 values).,,,
Production,WorkOrder,StartDate,datetime,No,No,No,,The date when manufacturing of this work order began. Represents the actual or planned start of production.,,,
Production,WorkOrder,EndDate,datetime,Yes,No,No,,"The date when manufacturing of this work order was completed. Nullable, indicating work orders that have not yet been completed will have a NULL end date.",,,
Production,WorkOrder,DueDate,datetime,No,No,No,,The date by which the work order is due to be completed. Represents the planned completion deadline for the production order.,,,
Production,WorkOrder,ScrapReasonID,smallint,Yes,No,Yes,Production.ScrapReason.ScrapReasonID,"Foreign key referencing Production.ScrapReason, identifying the reason why units were scrapped during production. NULL for the vast majority of work orders (99% null) where no scrap occurred.",,,
Production,WorkOrder,ModifiedDate,datetime,No,No,No,,The date and time when the work order record was last modified. Used for auditing and change tracking purposes.,,,
Production,WorkOrderRouting,WorkOrderID,int,No,No,Yes,Production.WorkOrder.WorkOrderID,Foreign key referencing the parent work order in Production.WorkOrder. Identifies which manufacturing work order this routing step belongs to. Part of the composite primary key.,,,
Production,WorkOrderRouting,ProductID,int,No,Yes,Yes,Production.Product.ProductID,Foreign key referencing the product being manufactured in Production.Product. Identifies which product is being produced in this work order routing step. Part of the composite primary key.,,,
Production,WorkOrderRouting,OperationSequence,smallint,No,No,No,,A numeric sequence number (1-7) indicating the order in which manufacturing operations are performed within a work order. Lower numbers represent earlier steps in the production process.,,,
Production,WorkOrderRouting,LocationID,smallint,No,Yes,Yes,Production.Location.LocationID,"Foreign key referencing the manufacturing work center or physical location in Production.Location where this operation is performed. Part of the composite primary key. Values (10,20,30,40,45,50,60) correspond to specific work centers in the production facility.",,,
Production,WorkOrderRouting,ScheduledStartDate,datetime,No,No,No,,The planned/scheduled date when this manufacturing operation is expected to begin at the specified work center.,,,
Production,WorkOrderRouting,ScheduledEndDate,datetime,No,No,No,,The planned/scheduled date when this manufacturing operation is expected to be completed at the specified work center.,,,
Production,WorkOrderRouting,ActualStartDate,datetime,Yes,No,No,,"The actual date when this manufacturing operation began. Nullable, as operations may not have started yet or the actual date may not have been recorded.",,,
Production,WorkOrderRouting,ActualEndDate,datetime,Yes,No,No,,"The actual date when this manufacturing operation was completed. Nullable, as operations may still be in progress or the completion date may not have been recorded.",,,
Production,WorkOrderRouting,ActualResourceHrs,decimal,Yes,No,No,,"The actual number of resource hours consumed during this manufacturing operation. Only 6 distinct values (1, 2, 3, 3.5, 4, 4.1) suggesting standardized time allocations per operation type.",,,
Production,WorkOrderRouting,PlannedCost,money,No,No,No,,The planned/budgeted cost for performing this manufacturing operation at the specified work center. Only 7 distinct values suggest costs are derived from standard rates per location or operation type.,,,
Production,WorkOrderRouting,ActualCost,money,Yes,No,No,,"The actual cost incurred for performing this manufacturing operation. Nullable and shares the same 7 distinct values as PlannedCost, suggesting costs are calculated from standard rates applied to actual hours.",,,
Production,WorkOrderRouting,ModifiedDate,datetime,No,No,No,,The date and time when this routing record was last modified. Used for auditing and change tracking purposes.,,,
Purchasing,ProductVendor,ProductID,int,No,Yes,Yes,Production.Product.ProductID,Foreign key referencing the product being purchased from the vendor. Part of the composite primary key identifying the unique product-vendor relationship.,,,
Purchasing,ProductVendor,BusinessEntityID,int,No,Yes,Yes,Purchasing.Vendor.BusinessEntityID,Foreign key referencing the vendor (supplier) who supplies the product. Part of the composite primary key identifying the unique product-vendor relationship.,,,
Purchasing,ProductVendor,AverageLeadTime,int,No,No,No,,The average number of days it takes for the vendor to deliver the product after an order is placed. Used for procurement planning and inventory management.,,,
Purchasing,ProductVendor,StandardPrice,money,No,No,No,,The standard unit price charged by the vendor for this product. Used as the baseline cost for purchasing and cost accounting purposes.,,,
Purchasing,ProductVendor,LastReceiptCost,money,Yes,No,No,,"The actual unit cost paid the last time this product was received from this vendor. May differ from StandardPrice due to discounts, surcharges, or price changes.",,,
Purchasing,ProductVendor,LastReceiptDate,datetime,Yes,No,No,,The date when the most recent shipment of this product was received from this vendor. Helps track vendor activity and product availability history.,,,
Purchasing,ProductVendor,MinOrderQty,int,No,No,No,,The minimum quantity that must be ordered from this vendor for this product in a single purchase order. Enforces vendor minimum order requirements.,,,
Purchasing,ProductVendor,MaxOrderQty,int,No,No,No,,The maximum quantity that can be ordered from this vendor for this product in a single purchase order. Enforces vendor or internal purchasing limits.,,,
Purchasing,ProductVendor,OnOrderQty,int,Yes,No,No,,"The quantity of this product currently on order from this vendor (i.e., ordered but not yet received). Nullable because there may be no outstanding orders.",,,
Purchasing,ProductVendor,UnitMeasureCode,nchar,No,No,Yes,Production.UnitMeasure.UnitMeasureCode,"The unit of measure used when ordering this product from this vendor (e.g., EA=Each, CTN=Carton, CAN=Can, CS=Case, GAL=Gallon, DZ=Dozen, PAK=Pack). References the standard unit of measure lookup table.",,,
Purchasing,ProductVendor,ModifiedDate,datetime,No,No,No,,The date and time when this product-vendor record was last modified. Used for auditing and change tracking.,,,
Purchasing,PurchaseOrderDetail,PurchaseOrderID,int,No,No,Yes,Purchasing.PurchaseOrderHeader.PurchaseOrderID,"Foreign key referencing the parent purchase order in Purchasing.PurchaseOrderHeader. Together with PurchaseOrderDetailID, forms the composite primary key of this table. Identifies which purchase order this line item belongs to.",,,
Purchasing,PurchaseOrderDetail,PurchaseOrderDetailID,int,No,Yes,No,,"Surrogate primary key uniquely identifying each purchase order line item record. Auto-incremented integer that, combined with PurchaseOrderID, forms the composite primary key.",,,
Purchasing,PurchaseOrderDetail,DueDate,datetime,No,No,No,,"The date by which the ordered product line is expected to be delivered by the vendor. This is a line-item level due date, allowing different products within the same purchase order to have different delivery deadlines.",,,
Purchasing,PurchaseOrderDetail,OrderQty,smallint,No,No,No,,"The quantity of the product ordered from the vendor on this purchase order line. Stored as smallint, reflecting that order quantities are whole numbers and typically not extremely large.",,,
Purchasing,PurchaseOrderDetail,ProductID,int,No,No,Yes,Purchasing.ProductVendor.ProductID,"Foreign key referencing the product being ordered on this line item. Links to Purchasing.ProductVendor to identify the specific product-vendor purchasing relationship, ensuring only approved vendor-product combinations are ordered.",,,
Purchasing,PurchaseOrderDetail,UnitPrice,money,No,No,No,,"The price per unit agreed upon with the vendor for this product on this purchase order line, stored in money data type. May reflect the standard price from Purchasing.ProductVendor or a negotiated price for this specific order.",,,
Purchasing,PurchaseOrderDetail,LineTotal,money,No,No,No,,"The total monetary value for this purchase order line, calculated as OrderQty multiplied by UnitPrice. Represents the extended cost for the product line and contributes to the subtotal in the parent Purchasing.PurchaseOrderHeader record.",,,
Purchasing,PurchaseOrderDetail,ReceivedQty,decimal,No,No,No,,The actual quantity of the product received from the vendor against this purchase order line. May differ from OrderQty in cases of partial shipments or over-delivery. Used to track fulfillment status.,,,
