Schema,Table,Column,Data Type,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key References,Description,Confidence %,Check Constraint,Default Value
Production,ProductReview,EmailAddress,nvarchar,No,No,No,,The contact email address of the reviewer.,,,
Production,ProductReview,Rating,int,No,No,No,,A numerical score (likely on a scale of 1-5) representing the reviewer's level of satisfaction.,,,
Production,ProductReview,Comments,nvarchar,Yes,No,No,,"The full text of the product review, containing detailed feedback and descriptions of the user's experience.",,,
Production,ProductReview,ModifiedDate,datetime,No,No,No,,The date and time the review record was last updated.,,,
Production,ProductSubcategory,ProductSubcategoryID,int,No,Yes,No,,The unique primary identifier for each product subcategory.,,,
Production,ProductSubcategory,ProductCategoryID,int,No,No,Yes,Production.ProductCategory.ProductCategoryID,A reference to the parent category in Production.ProductCategory that this subcategory belongs to.,,,
Production,ProductSubcategory,Name,Name,No,No,No,,The display name of the subcategory used in catalogs and search filters.,,,
Production,ProductSubcategory,rowguid,uniqueidentifier,No,No,No,,"A unique identifier used for tracking rows across different databases, likely for merge replication.",,,
Production,ProductSubcategory,ModifiedDate,datetime,No,No,No,,The date and time when the subcategory record was last updated.,,,
Production,ScrapReason,ScrapReasonID,smallint,No,Yes,No,,Primary key and unique identifier for a specific scrap reason.,,,
Production,ScrapReason,Name,Name,No,No,No,,"The descriptive name of the scrap reason, detailing the specific mechanical failure, human error, or process deviation.",,,
Production,ScrapReason,ModifiedDate,datetime,No,No,No,,The date and time the scrap reason record was last updated.,,,
Production,TransactionHistory,TransactionID,int,No,Yes,No,,Unique identifier for each inventory transaction record,,,
Production,TransactionHistory,ProductID,int,No,No,Yes,Production.Product.ProductID,The specific product being moved or accounted for in this transaction,,,
Production,TransactionHistory,ReferenceOrderID,int,No,No,Yes,Production.WorkOrder.WorkOrderID,"The ID of the source document that triggered the transaction (e.g., a Work Order, Sales Order, or Purchase Order)",,,
Production,TransactionHistory,ReferenceOrderLineID,int,No,No,No,,The specific line item within the source document (ReferenceOrderID) associated with this transaction,,,
Production,TransactionHistory,TransactionDate,datetime,No,No,No,,The date and time the inventory movement occurred,,,
Production,TransactionHistory,TransactionType,nchar,No,No,No,,"Categorizes the source of the transaction: 'S' for Sales Order, 'W' for Work Order, and 'P' for Purchase Order",,,
Production,TransactionHistory,Quantity,int,No,No,No,,The number of units involved in the transaction,,,
Production,TransactionHistory,ActualCost,money,No,No,No,,The actual unit cost or total cost of the product at the time of the transaction,,,
Production,TransactionHistory,ModifiedDate,datetime,No,No,No,,Timestamp of when the transaction record was last updated,,,
Production,TransactionHistoryArchive,TransactionID,int,No,Yes,No,,Unique identifier for each inventory transaction record.,,,
Production,TransactionHistoryArchive,ProductID,int,No,No,Yes,Production.Product.ProductID,"The specific item involved in the transaction, linking to the master product list.",,,
Production,TransactionHistoryArchive,ReferenceOrderID,int,No,No,Yes,Production.WorkOrder.WorkOrderID,"The source document ID that triggered this transaction (e.g., a Work Order, Sales Order, or Purchase Order).",,,
Production,TransactionHistoryArchive,ReferenceOrderLineID,int,No,No,No,,"The specific line item within the reference order, used when an order contains multiple products.",,,
Production,TransactionHistoryArchive,TransactionDate,datetime,No,No,No,,The date and time when the inventory movement or financial event occurred.,,,
Production,TransactionHistoryArchive,TransactionType,nchar,No,No,No,,"A code indicating the source of the transaction: 'W' for WorkOrder (Production), 'S' for SalesOrder (Sales), and 'P' for PurchaseOrder (Purchasing).",,,
Production,TransactionHistoryArchive,Quantity,int,No,No,No,,The number of units moved or processed in this transaction.,,,
Production,TransactionHistoryArchive,ActualCost,money,No,No,No,,The unit cost or total financial value associated with the product at the time of the transaction.,,,
Production,TransactionHistoryArchive,ModifiedDate,datetime,No,No,No,,The timestamp when the transaction record was last updated in the system.,,,
Production,UnitMeasure,UnitMeasureCode,nchar,No,Yes,No,,A unique 3-character alphanumeric code representing a specific unit of measure.,,,
Production,UnitMeasure,Name,Name,No,No,No,,The full descriptive name of the unit of measure.,,,
Production,UnitMeasure,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Production,WorkOrder,WorkOrderID,int,No,Yes,No,,Unique identifier and primary key for each work order.,,,
Production,WorkOrder,ProductID,int,No,No,Yes,Production.Product.ProductID,"Identifier for the product being manufactured, referencing the Production.Product table.",,,
Production,WorkOrder,OrderQty,int,No,No,No,,The total number of units requested to be produced in this work order.,,,
Production,WorkOrder,StockedQty,int,No,No,No,,The actual number of units successfully completed and moved into inventory.,,,
Production,WorkOrder,ScrappedQty,smallint,No,No,No,,The number of units that failed quality standards or were damaged during production.,,,
Production,WorkOrder,StartDate,datetime,No,No,No,,The date and time when work on the order actually began.,,,
Production,WorkOrder,EndDate,datetime,Yes,No,No,,The date and time when the work order was completed.,,,
Production,WorkOrder,DueDate,datetime,No,No,No,,The scheduled completion date for the work order.,,,
Production,WorkOrder,ScrapReasonID,smallint,Yes,No,Yes,Production.ScrapReason.ScrapReasonID,"Reference to a standard reason why items were scrapped, if applicable.",,,
Production,WorkOrder,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Production,WorkOrderRouting,WorkOrderID,int,No,No,Yes,Production.WorkOrder.WorkOrderID,Primary identifier for the work order this routing step belongs to.,,,
Production,WorkOrderRouting,ProductID,int,No,No,Yes,Production.Product.ProductID,Identifier for the product being manufactured.,,,
Production,WorkOrderRouting,OperationSequence,smallint,No,Yes,No,,"The order in which the manufacturing steps must be performed (e.g., step 1, step 2).",,,
Production,WorkOrderRouting,LocationID,smallint,No,No,Yes,Production.Location.LocationID,The specific work center or functional area where the operation takes place.,,,
Production,WorkOrderRouting,ScheduledStartDate,datetime,No,No,No,,The planned start date and time for this specific operation.,,,
Production,WorkOrderRouting,ScheduledEndDate,datetime,No,No,No,,The planned completion date and time for this specific operation.,,,
Production,WorkOrderRouting,ActualStartDate,datetime,Yes,No,No,,The date and time when the operation actually began.,,,
Production,WorkOrderRouting,ActualEndDate,datetime,Yes,No,No,,The date and time when the operation was actually completed.,,,
Production,WorkOrderRouting,ActualResourceHrs,decimal,Yes,No,No,,The number of labor or machine hours consumed during this operation.,,,
Production,WorkOrderRouting,PlannedCost,money,No,No,No,,The estimated cost of labor and overhead for this operation.,,,
Production,WorkOrderRouting,ActualCost,money,Yes,No,No,,The real cost incurred for labor and overhead during this operation.,,,
Production,WorkOrderRouting,ModifiedDate,datetime,No,No,No,,The date the record was last updated.,,,
Purchasing,ProductVendor,ProductID,int,No,Yes,Yes,Production.Product.ProductID,"The unique identifier for a product, linking to the Production.Product table.",,,
Purchasing,ProductVendor,BusinessEntityID,int,No,Yes,Yes,Purchasing.Vendor.BusinessEntityID,"The unique identifier for the vendor, linking to the Purchasing.Vendor table.",,,
Purchasing,ProductVendor,AverageLeadTime,int,No,No,No,,The typical number of days required for the vendor to deliver the product after an order is placed.,,,
Purchasing,ProductVendor,StandardPrice,money,No,No,No,,The current agreed-upon list price for the product when purchased from this specific vendor.,,,
Purchasing,ProductVendor,LastReceiptCost,money,Yes,No,No,,The actual unit cost paid for the product during the most recent delivery.,,,
Purchasing,ProductVendor,LastReceiptDate,datetime,Yes,No,No,,The date and time when the last shipment of this product was received from this vendor.,,,
Purchasing,ProductVendor,MinOrderQty,int,No,No,No,,The minimum quantity that must be ordered from this vendor in a single purchase order.,,,
Purchasing,ProductVendor,MaxOrderQty,int,No,No,No,,The maximum quantity that can be ordered from this vendor in a single purchase order.,,,
Purchasing,ProductVendor,OnOrderQty,int,Yes,No,No,,The quantity of the product currently requested in open purchase orders that has not yet been received.,,,
Purchasing,ProductVendor,UnitMeasureCode,nchar,No,No,Yes,Production.UnitMeasure.UnitMeasureCode,"The unit of measure (e.g., Case, Each, Carton) used when ordering this product from this vendor.",,,
Purchasing,ProductVendor,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Purchasing,PurchaseOrderDetail,PurchaseOrderID,int,No,No,Yes,Purchasing.PurchaseOrderHeader.PurchaseOrderID,Foreign key to the parent purchase order header record.,,,
Purchasing,PurchaseOrderDetail,PurchaseOrderDetailID,int,No,Yes,No,,Unique identifier for each line item within a purchase order.,,,
Purchasing,PurchaseOrderDetail,DueDate,datetime,No,No,No,,The date by which the vendor is expected to deliver the items for this specific line.,,,
Purchasing,PurchaseOrderDetail,OrderQty,smallint,No,No,No,,The quantity of the product originally ordered from the vendor.,,,
Purchasing,PurchaseOrderDetail,ProductID,int,No,No,Yes,Purchasing.ProductVendor.ProductID,Foreign key referencing the specific product being purchased.,,,
Purchasing,PurchaseOrderDetail,UnitPrice,money,No,No,No,,The cost per unit of the product as specified on the purchase order.,,,
Purchasing,PurchaseOrderDetail,LineTotal,money,No,No,No,,The calculated total cost for the line item (OrderQty * UnitPrice).,,,
Purchasing,PurchaseOrderDetail,ReceivedQty,decimal,No,No,No,,The actual quantity of items delivered by the vendor.,,,
Purchasing,PurchaseOrderDetail,RejectedQty,decimal,No,No,No,,The quantity of items that failed quality inspection or were incorrect and subsequently rejected.,,,
Purchasing,PurchaseOrderDetail,StockedQty,decimal,No,No,No,,The final quantity of items accepted and moved into inventory (usually ReceivedQty minus RejectedQty).,,,
Purchasing,PurchaseOrderDetail,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Purchasing,PurchaseOrderHeader,PurchaseOrderID,int,No,Yes,No,,Primary key and unique identifier for each purchase order.,,,
Purchasing,PurchaseOrderHeader,RevisionNumber,tinyint,No,No,No,,Incremental number tracking the version or number of times the purchase order has been modified.,,,
Purchasing,PurchaseOrderHeader,Status,tinyint,No,No,No,,"The current lifecycle stage of the purchase order (e.g., 1 = Pending, 2 = Approved, 3 = Rejected, 4 = Complete).",,,
Purchasing,PurchaseOrderHeader,EmployeeID,int,No,No,Yes,HumanResources.Employee.BusinessEntityID,The identifier of the employee (typically a purchasing agent) who created the order.,,,
Purchasing,PurchaseOrderHeader,VendorID,int,No,No,Yes,Purchasing.Vendor.BusinessEntityID,The identifier of the supplier from whom the goods are being purchased.,,,
Purchasing,PurchaseOrderHeader,ShipMethodID,int,No,No,Yes,Purchasing.ShipMethod.ShipMethodID,The identifier for the shipping company and service level used for the order.,,,
Purchasing,PurchaseOrderHeader,OrderDate,datetime,No,No,No,,The date the purchase order was officially placed.,,,
Purchasing,PurchaseOrderHeader,ShipDate,datetime,Yes,No,No,,The date the vendor shipped the items; may be null if the order hasn't shipped.,,,
Purchasing,PurchaseOrderHeader,SubTotal,money,No,No,No,,The sum of all line items in the order before taxes and shipping costs.,,,
Purchasing,PurchaseOrderHeader,TaxAmt,money,No,No,No,,The total tax amount applied to the purchase order.,,,
Purchasing,PurchaseOrderHeader,Freight,money,No,No,No,,The shipping and handling costs associated with the order.,,,
Purchasing,PurchaseOrderHeader,TotalDue,money,No,No,No,,"The final total cost of the order, calculated as SubTotal + TaxAmt + Freight.",,,
Purchasing,PurchaseOrderHeader,ModifiedDate,datetime,No,No,No,,The timestamp of the last time the purchase order record was updated.,,,
Purchasing,ShipMethod,ShipMethodID,int,No,Yes,No,,Unique identifier and primary key for each shipping method.,,,
Purchasing,ShipMethod,Name,Name,No,No,No,,The descriptive name of the shipping service or carrier method.,,,
Purchasing,ShipMethod,ShipBase,money,No,No,No,,The fixed minimum charge or base fee applied to a shipment using this method.,,,
Purchasing,ShipMethod,ShipRate,money,No,No,No,,The variable cost rate charged per unit (likely weight or volume) for the shipment.,,,
Purchasing,ShipMethod,rowguid,uniqueidentifier,No,No,No,,A unique identifier used for database replication and row tracking.,,,
Purchasing,ShipMethod,ModifiedDate,datetime,No,No,No,,The date and time the shipping method record was last updated.,,,
Purchasing,Vendor,BusinessEntityID,int,No,Yes,Yes,Person.BusinessEntity.BusinessEntityID,Primary key and foreign key linking the vendor to the base Person.BusinessEntity table.,,,
Purchasing,Vendor,AccountNumber,AccountNumber,No,No,No,,A unique code assigned to the vendor for accounting and tracking purposes.,,,
Purchasing,Vendor,Name,Name,No,No,No,,The formal name of the vendor company.,,,
Purchasing,Vendor,CreditRating,tinyint,No,No,No,,A numeric rating (1-5) indicating the vendor's creditworthiness or reliability.,,,
Purchasing,Vendor,PreferredVendorStatus,Flag,No,No,No,,A boolean flag indicating if the vendor is a preferred source for purchasing.,,,
Purchasing,Vendor,ActiveFlag,Flag,No,No,No,,Indicates whether the vendor is currently active and available for new purchase orders.,,,
Purchasing,Vendor,PurchasingWebServiceURL,nvarchar,Yes,No,No,,"The URL for the vendor's web service, likely used for automated electronic data interchange (EDI) or online ordering.",,,
Purchasing,Vendor,ModifiedDate,datetime,No,No,No,,The date and time the vendor record was last updated.,,,
Sales,CountryRegionCurrency,CountryRegionCode,nvarchar,No,Yes,Yes,Person.CountryRegion.CountryRegionCode,"ISO standard code identifying the country or region, acting as a link to geographic metadata.",,,
Sales,CountryRegionCurrency,CurrencyCode,nchar,No,Yes,Yes,Sales.Currency.CurrencyCode,ISO standard three-letter code for the currency used in the associated country or region.,,,
Sales,CountryRegionCurrency,ModifiedDate,datetime,No,No,No,,The date and time when the mapping record was last updated.,,,
Sales,CreditCard,CreditCardID,int,No,Yes,No,,Unique identifier for each credit card record,,,
Sales,CreditCard,CardType,nvarchar,No,No,No,,"The brand or category of the credit card (e.g., Vista, SuperiorCard)",,,
Sales,CreditCard,CardNumber,nvarchar,No,No,No,,The unique credit card account number,,,
Sales,CreditCard,ExpMonth,tinyint,No,No,No,,The month the credit card expires (1-12),,,
Sales,CreditCard,ExpYear,smallint,No,No,No,,The year the credit card expires,,,
Sales,CreditCard,ModifiedDate,datetime,No,No,No,,Timestamp of the last time the record was updated,,,
Sales,Currency,CurrencyCode,nchar,No,Yes,No,,The unique three-letter ISO code identifying the currency.,,,
Sales,Currency,Name,Name,No,No,No,,The full descriptive name of the currency.,,,
Sales,Currency,ModifiedDate,datetime,No,No,No,,The date and time the currency record was last updated.,,,
Sales,CurrencyRate,CurrencyRateID,int,No,Yes,No,,Primary key for the currency rate record,,,
Sales,CurrencyRate,CurrencyRateDate,datetime,No,No,No,,The specific date for which the exchange rates are valid,,,
Sales,CurrencyRate,FromCurrencyCode,nchar,No,No,Yes,Sales.Currency.CurrencyCode,"The source or base currency code (e.g., USD)",,,
Sales,CurrencyRate,ToCurrencyCode,nchar,No,No,Yes,Sales.Currency.CurrencyCode,The target or quote currency code being converted to,,,
Sales,CurrencyRate,AverageRate,money,No,No,No,,The average exchange rate for the day,,,
Sales,CurrencyRate,EndOfDayRate,money,No,No,No,,The final exchange rate at the close of the business day,,,
Sales,CurrencyRate,ModifiedDate,datetime,No,No,No,,Timestamp of when the record was last updated,,,
Sales,Customer,CustomerID,int,No,Yes,No,,Unique identifier and primary key for each customer record.,,,
Sales,Customer,PersonID,int,Yes,No,Yes,Person.Person.BusinessEntityID,Foreign key referencing the individual person associated with this customer account. This is populated for individual consumers (B2C).,,,
Sales,Customer,StoreID,int,Yes,No,Yes,Sales.Store.BusinessEntityID,Foreign key referencing the store or business entity associated with this customer account. This is populated for retail or wholesale accounts (B2B).,,,
Sales,Customer,TerritoryID,int,Yes,No,Yes,Sales.SalesTerritory.TerritoryID,"Foreign key linking the customer to a specific geographic sales region for tax, shipping, and sales performance tracking.",,,
Sales,Customer,AccountNumber,varchar,No,No,No,,"A unique, human-readable business identifier for the customer account, typically used in billing and external communications.",,,
Sales,Customer,rowguid,uniqueidentifier,No,No,No,,"ROWGUIDCOL used for uniquely identifying a row across multiple databases, primarily for merge replication.",,,
Sales,Customer,ModifiedDate,datetime,No,No,No,,The date and time the customer record was last updated.,,,
Sales,PersonCreditCard,BusinessEntityID,int,No,Yes,Yes,Person.Person.BusinessEntityID,Primary key and foreign key referencing the individual associated with the credit card.,,,
Sales,PersonCreditCard,CreditCardID,int,No,Yes,Yes,Sales.CreditCard.CreditCardID,Primary key and foreign key referencing the specific credit card details.,,,
Sales,PersonCreditCard,ModifiedDate,datetime,No,No,No,,The date and time the association between the person and the credit card was last updated.,,,
Sales,SalesOrderDetail,SalesOrderID,int,No,No,Yes,Sales.SalesOrderHeader.SalesOrderID,"The unique identifier of the parent sales order, linking this line item to the header record in Sales.SalesOrderHeader.",,,
Sales,SalesOrderDetail,SalesOrderDetailID,int,No,Yes,No,,An individual incrementing identifier for each line item within the database.,,,
Sales,SalesOrderDetail,CarrierTrackingNumber,nvarchar,Yes,No,No,,The shipping tracking number provided by the logistics carrier. The ~50% null rate suggests this is only populated once an item has shipped or is only applicable to certain shipping methods.,,,
Sales,SalesOrderDetail,OrderQty,smallint,No,No,No,,The quantity of the specific product ordered in this line item.,,,
Sales,SalesOrderDetail,ProductID,int,No,No,Yes,Sales.SpecialOfferProduct.ProductID,"The identifier of the product being purchased, referencing the Production.Product catalog.",,,
Sales,SalesOrderDetail,SpecialOfferID,int,No,No,Yes,Sales.SpecialOfferProduct.SpecialOfferID,The identifier for a specific promotion or discount applied to this product line item.,,,
Sales,SalesOrderDetail,UnitPrice,money,No,No,No,,The selling price per unit of the product at the time of the order.,,,
Sales,SalesOrderDetail,UnitPriceDiscount,money,No,No,No,,"The discount amount or percentage applied to the UnitPrice, derived from the associated SpecialOfferID.",,,
Sales,SalesOrderDetail,LineTotal,numeric,No,No,No,,"The calculated total for the line item, typically (UnitPrice * (1 - UnitPriceDiscount)) * OrderQty.",,,
Sales,SalesOrderDetail,rowguid,uniqueidentifier,No,No,No,,A unique identifier used for row-level synchronization across distributed databases.,,,
Sales,SalesOrderDetail,ModifiedDate,datetime,No,No,No,,The date and time when the line item record was last updated.,,,
Sales,SalesOrderHeader,SalesOrderID,int,No,Yes,No,,Primary key for the sales order header record.,,,
Sales,SalesOrderHeader,RevisionNumber,tinyint,No,No,No,,Incremental number tracking changes or updates made to the order record.,,,
Sales,SalesOrderHeader,OrderDate,datetime,No,No,No,,The date and time the order was placed by the customer.,,,
Sales,SalesOrderHeader,DueDate,datetime,No,No,No,,The date by which the order is expected to be delivered or completed.,,,
Sales,SalesOrderHeader,ShipDate,datetime,Yes,No,No,,The actual date the order was shipped to the customer.,,,
Sales,SalesOrderHeader,Status,tinyint,No,No,No,,"The current processing state of the order (e.g., 5 likely represents 'Shipped' or 'Complete').",,,
Sales,SalesOrderHeader,OnlineOrderFlag,Flag,No,No,No,,Indicates if the order was placed online (true) or through a sales person (false).,,,
Sales,SalesOrderHeader,SalesOrderNumber,nvarchar,No,No,No,,"Unique human-readable identifier for the sales order, typically used for customer support and tracking.",,,
Sales,SalesOrderHeader,PurchaseOrderNumber,OrderNumber,Yes,No,No,,"The customer's internal purchase order reference number, primarily used in B2B transactions.",,,
Sales,SalesOrderHeader,AccountNumber,AccountNumber,Yes,No,No,,The unique account reference number assigned to the customer.,,,
Sales,SalesOrderHeader,CustomerID,int,No,No,Yes,Sales.Customer.CustomerID,Foreign key linking the order to the Sales.Customer who placed it.,,,
Sales,SalesOrderHeader,SalesPersonID,int,Yes,No,Yes,Sales.SalesPerson.BusinessEntityID,Foreign key linking the order to the Sales.SalesPerson responsible for the sale.,,,
Sales,SalesOrderHeader,TerritoryID,int,Yes,No,Yes,Sales.SalesTerritory.TerritoryID,Foreign key linking the order to the Sales.SalesTerritory where the sale occurred.,,,
Sales,SalesOrderHeader,BillToAddressID,int,No,No,Yes,Person.Address.AddressID,Foreign key linking to the Person.Address where the invoice should be sent.,,,
Sales,SalesOrderHeader,ShipToAddressID,int,No,No,Yes,Person.Address.AddressID,Foreign key linking to the Person.Address where the products should be delivered.,,,
Sales,SalesOrderHeader,ShipMethodID,int,No,No,Yes,Purchasing.ShipMethod.ShipMethodID,Foreign key linking to the Purchasing.ShipMethod used to transport the order.,,,
Sales,SalesOrderHeader,CreditCardID,int,Yes,No,Yes,Sales.CreditCard.CreditCardID,Foreign key linking to the Sales.CreditCard used for payment.,,,
Sales,SalesOrderHeader,CreditCardApprovalCode,varchar,Yes,No,No,,The authorization code returned by the credit card processor for the transaction.,,,
Sales,SalesOrderHeader,CurrencyRateID,int,Yes,No,Yes,Sales.CurrencyRate.CurrencyRateID,Foreign key linking to the Sales.CurrencyRate used to convert the order total for international sales.,,,
Sales,SalesOrderHeader,SubTotal,money,No,No,No,,The sum of all line items in the order before taxes and shipping fees.,,,
Sales,SalesOrderHeader,TaxAmt,money,No,No,No,,The total tax amount calculated for the order.,,,
Sales,SalesOrderHeader,Freight,money,No,No,No,,The total shipping and handling cost for the order.,,,
Sales,SalesOrderHeader,TotalDue,money,No,No,No,,The final total amount the customer must pay (SubTotal + TaxAmt + Freight).,,,
Sales,SalesOrderHeader,Comment,nvarchar,Yes,No,No,,Optional notes or comments regarding the sales order.,,,
Sales,SalesOrderHeader,rowguid,uniqueidentifier,No,No,No,,Unique identifier used for database replication and synchronization.,,,
Sales,SalesOrderHeader,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Sales,SalesOrderHeaderSalesReason,SalesOrderID,int,No,Yes,Yes,Sales.SalesOrderHeader.SalesOrderID,The unique identifier of the sales order. This is a foreign key linking to the header of the transaction.,,,
Sales,SalesOrderHeaderSalesReason,SalesReasonID,int,No,Yes,Yes,Sales.SalesReason.SalesReasonID,"The unique identifier of the reason for the sale (e.g., 'Price', 'Promotion', 'Review').",,,
Sales,SalesOrderHeaderSalesReason,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Sales,SalesPerson,BusinessEntityID,int,No,No,Yes,HumanResources.Employee.BusinessEntityID,"Primary key and foreign key linking to the HumanResources.Employee table, identifying the specific employee who is a salesperson.",,,
Sales,SalesPerson,TerritoryID,int,Yes,No,Yes,Sales.SalesTerritory.TerritoryID,Identifier for the geographic sales region currently assigned to the salesperson.,,,
Sales,SalesPerson,SalesQuota,money,Yes,No,No,,The projected sales target or goal assigned to the salesperson for the current period.,,,
Sales,SalesPerson,Bonus,money,No,No,No,,The amount of extra performance-based pay earned by the salesperson.,,,
Sales,SalesPerson,CommissionPct,smallmoney,No,No,No,,The percentage rate used to calculate commission earned on sales made by this individual.,,,
Sales,SalesPerson,SalesYTD,money,No,No,No,,The total cumulative sales amount generated by the salesperson in the current fiscal year to date.,,,
Sales,SalesPerson,SalesLastYear,money,No,No,No,,The total sales amount generated by the salesperson in the previous fiscal year.,,,
Sales,SalesPerson,rowguid,uniqueidentifier,No,Yes,No,,Unique identifier used for database replication and synchronization.,,,
Sales,SalesPerson,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Sales,SalesPersonQuotaHistory,BusinessEntityID,int,No,No,Yes,Sales.SalesPerson.BusinessEntityID,"The unique identifier for the salesperson, serving as a foreign key to the Sales.SalesPerson table.",,,
Sales,SalesPersonQuotaHistory,QuotaDate,datetime,No,Yes,No,,The effective date or start date of the specific sales quota period.,,,
Sales,SalesPersonQuotaHistory,SalesQuota,money,No,No,No,,The projected sales target amount (in currency) assigned to the salesperson for the period.,,,
Sales,SalesPersonQuotaHistory,rowguid,uniqueidentifier,No,Yes,No,,"A unique identifier used for row-level tracking and synchronization, common in replicated environments.",,,
Sales,SalesPersonQuotaHistory,ModifiedDate,datetime,No,No,No,,The timestamp indicating when the quota record was last created or updated.,,,
Sales,SalesReason,SalesReasonID,int,No,Yes,No,,Primary key and unique identifier for each sales reason.,,,
Sales,SalesReason,Name,Name,No,No,No,,"The descriptive name of the sales reason, such as the specific advertisement medium or purchase driver.",,,
Sales,SalesReason,ReasonType,Name,No,No,No,,"A high-level grouping for the sales reasons, used to aggregate data for reporting.",,,
Sales,SalesReason,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Sales,SalesTaxRate,SalesTaxRateID,int,No,Yes,No,,Primary key for the sales tax rate record.,,,
Sales,SalesTaxRate,StateProvinceID,int,No,No,Yes,Person.StateProvince.StateProvinceID,Foreign key identifying the state or province to which the tax rate applies.,,,
Sales,SalesTaxRate,TaxType,tinyint,No,No,No,,"A category code for the tax (e.g., 1 = State/Provincial, 2 = County/Local, 3 = Federal/GST).",,,
Sales,SalesTaxRate,TaxRate,smallmoney,No,No,No,,The actual percentage rate used to calculate sales tax.,,,
Sales,SalesTaxRate,Name,Name,No,No,No,,The descriptive name of the tax rate for display on invoices or reports.,,,
Sales,SalesTaxRate,rowguid,uniqueidentifier,No,No,No,,"ROWGUIDCOL number uniquely identifying the record, used for database replication.",,,
Sales,SalesTaxRate,ModifiedDate,datetime,No,No,No,,The date and time the tax rate record was last updated.,,,
Sales,SalesTerritory,TerritoryID,int,No,Yes,No,,Unique identifier for each sales territory.,,,
Sales,SalesTerritory,Name,Name,No,No,No,,"The descriptive name of the sales territory (e.g., 'Northwest', 'Germany').",,,
Sales,SalesTerritory,CountryRegionCode,nvarchar,No,No,Yes,Person.CountryRegion.CountryRegionCode,ISO standard code for the country or region associated with the territory.,,,
Sales,SalesTerritory,Group,nvarchar,No,No,No,,"A higher-level geographic grouping for the territories, such as 'North America' or 'Europe'.",,,
Sales,SalesTerritory,SalesYTD,money,No,No,No,,Total sales revenue generated within the territory for the current year to date.,,,
Sales,SalesTerritory,SalesLastYear,money,No,No,No,,Total sales revenue generated within the territory during the previous fiscal year.,,,
Sales,SalesTerritory,CostYTD,money,No,No,No,,Total costs incurred by the territory for the current year to date.,,,
Sales,SalesTerritory,CostLastYear,money,No,No,No,,Total costs incurred by the territory during the previous fiscal year.,,,
Sales,SalesTerritory,rowguid,uniqueidentifier,No,Yes,No,,"ROWGUIDCOL number uniquely identifying the record, used for database replication.",,,
Sales,SalesTerritory,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Sales,SalesTerritoryHistory,BusinessEntityID,int,No,No,Yes,Sales.SalesPerson.BusinessEntityID,Primary key and foreign key identifying the salesperson. Part of the composite primary key.,,,
Sales,SalesTerritoryHistory,TerritoryID,int,No,No,Yes,Sales.SalesTerritory.TerritoryID,Primary key and foreign key identifying the sales territory assigned to the salesperson. Part of the composite primary key.,,,
Sales,SalesTerritoryHistory,StartDate,datetime,No,Yes,No,,The date the salesperson began their assignment in the specified territory. Part of the composite primary key.,,,
Sales,SalesTerritoryHistory,EndDate,datetime,Yes,No,No,,The date the salesperson's assignment in the territory ended. A NULL value typically indicates the assignment is currently active.,,,
Sales,SalesTerritoryHistory,rowguid,uniqueidentifier,No,Yes,No,,"Unique identifier used for row tracking and synchronization, likely for database replication.",,,
Sales,SalesTerritoryHistory,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Sales,ShoppingCartItem,ShoppingCartItemID,int,No,Yes,No,,Primary key for the shopping cart item record.,,,
Sales,ShoppingCartItem,ShoppingCartID,nvarchar,No,No,No,,"A unique identifier for the shopping cart session, often representing a customer ID or a temporary session token.",,,
Sales,ShoppingCartItem,Quantity,int,No,No,No,,The number of units of the specified product added to the cart.,,,
Sales,ShoppingCartItem,ProductID,int,No,No,Yes,Production.Product.ProductID,Foreign key referencing the specific product being purchased.,,,
Sales,ShoppingCartItem,DateCreated,datetime,No,No,No,,The timestamp when the item was first added to the shopping cart.,,,
Sales,ShoppingCartItem,ModifiedDate,datetime,No,No,No,,"The timestamp when the cart item (e.g., quantity) was last updated.",,,
Sales,SpecialOffer,SpecialOfferID,int,No,Yes,No,,Primary key for the special offer record.,,,
Sales,SpecialOffer,Description,nvarchar,No,No,No,,A human-readable name or description of the promotion or discount tier.,,,
Sales,SpecialOffer,DiscountPct,smallmoney,No,No,No,,"The percentage of discount applied to the product price, expressed as a decimal.",,,
Sales,SpecialOffer,Type,nvarchar,No,No,No,,"The classification of the offer, such as volume-based, seasonal, or inventory-clearing.",,,
Sales,SpecialOffer,Category,nvarchar,No,No,No,,"The target group for the offer, distinguishing between direct customers and resellers.",,,
Sales,SpecialOffer,StartDate,datetime,No,No,No,,The date and time when the promotional offer becomes active.,,,
Sales,SpecialOffer,EndDate,datetime,No,No,No,,The date and time when the promotional offer expires.,,,
